,DATE,Year,Month,Day,Employment
602,1941-04-23,1941,4,23,35826.09090909091
603,1941-04-24,1941,4,24,35865.40909090909
604,1941-04-25,1941,4,25,35904.72727272727
605,1941-04-28,1941,4,28,35944.045454545456
606,1941-04-29,1941,4,29,35983.36363636364
607,1941-04-30,1941,4,30,36022.681818181816
608,1941-05-01,1941,5,1,36062.0
609,1941-05-02,1941,5,2,36092.63636363636
610,1941-05-05,1941,5,5,36123.27272727273
611,1941-05-06,1941,5,6,36153.90909090909
612,1941-05-07,1941,5,7,36184.545454545456
613,1941-05-08,1941,5,8,36215.181818181816
614,1941-05-09,1941,5,9,36245.818181818184
615,1941-05-12,1941,5,12,36276.454545454544
616,1941-05-13,1941,5,13,36307.09090909091
617,1941-05-14,1941,5,14,36337.72727272727
618,1941-05-15,1941,5,15,36368.36363636364
619,1941-05-16,1941,5,16,36399.0
620,1941-05-19,1941,5,19,36429.63636363636
621,1941-05-20,1941,5,20,36460.27272727273
622,1941-05-21,1941,5,21,36490.90909090909
623,1941-05-22,1941,5,22,36521.545454545456
624,1941-05-23,1941,5,23,36552.181818181816
625,1941-05-26,1941,5,26,36582.818181818184
626,1941-05-27,1941,5,27,36613.454545454544
627,1941-05-28,1941,5,28,36644.09090909091
628,1941-05-29,1941,5,29,36674.72727272727
629,1941-05-30,1941,5,30,36705.36363636364
630,1941-06-02,1941,6,2,36736.0
631,1941-06-03,1941,6,3,36761.04761904762
632,1941-06-04,1941,6,4,36786.09523809524
633,1941-06-05,1941,6,5,36811.142857142855
634,1941-06-06,1941,6,6,36836.19047619047
635,1941-06-09,1941,6,9,36861.23809523809
636,1941-06-10,1941,6,10,36886.28571428572
637,1941-06-11,1941,6,11,36911.333333333336
638,1941-06-12,1941,6,12,36936.380952380954
639,1941-06-13,1941,6,13,36961.42857142857
640,1941-06-16,1941,6,16,36986.47619047619
641,1941-06-17,1941,6,17,37011.52380952381
642,1941-06-18,1941,6,18,37036.57142857143
643,1941-06-19,1941,6,19,37061.619047619046
644,1941-06-20,1941,6,20,37086.666666666664
645,1941-06-23,1941,6,23,37111.71428571428
646,1941-06-24,1941,6,24,37136.76190476191
647,1941-06-25,1941,6,25,37161.80952380953
648,1941-06-26,1941,6,26,37186.857142857145
649,1941-06-27,1941,6,27,37211.90476190476
650,1941-06-30,1941,6,30,37236.95238095238
651,1941-07-01,1941,7,1,37262.0
652,1941-07-02,1941,7,2,37285.34782608696
653,1941-07-03,1941,7,3,37308.69565217391
654,1941-07-04,1941,7,4,37332.04347826087
655,1941-07-07,1941,7,7,37355.391304347824
656,1941-07-08,1941,7,8,37378.739130434784
657,1941-07-09,1941,7,9,37402.086956521736
658,1941-07-10,1941,7,10,37425.434782608696
659,1941-07-11,1941,7,11,37448.782608695656
660,1941-07-14,1941,7,14,37472.13043478261
661,1941-07-15,1941,7,15,37495.47826086957
662,1941-07-16,1941,7,16,37518.82608695652
663,1941-07-17,1941,7,17,37542.17391304348
664,1941-07-18,1941,7,18,37565.52173913043
665,1941-07-21,1941,7,21,37588.86956521739
666,1941-07-22,1941,7,22,37612.217391304344
667,1941-07-23,1941,7,23,37635.565217391304
668,1941-07-24,1941,7,24,37658.913043478264
669,1941-07-25,1941,7,25,37682.260869565216
670,1941-07-28,1941,7,28,37705.608695652176
671,1941-07-29,1941,7,29,37728.95652173913
672,1941-07-30,1941,7,30,37752.30434782609
673,1941-07-31,1941,7,31,37775.65217391304
674,1941-08-01,1941,8,1,37799.0
675,1941-08-04,1941,8,4,37825.42857142857
676,1941-08-05,1941,8,5,37851.857142857145
677,1941-08-06,1941,8,6,37878.28571428572
678,1941-08-07,1941,8,7,37904.71428571428
679,1941-08-08,1941,8,8,37931.142857142855
680,1941-08-11,1941,8,11,37957.57142857143
681,1941-08-12,1941,8,12,37984.0
682,1941-08-13,1941,8,13,38010.42857142857
683,1941-08-14,1941,8,14,38036.857142857145
684,1941-08-15,1941,8,15,38063.28571428572
685,1941-08-18,1941,8,18,38089.71428571428
686,1941-08-19,1941,8,19,38116.142857142855
687,1941-08-20,1941,8,20,38142.57142857143
688,1941-08-21,1941,8,21,38169.0
689,1941-08-22,1941,8,22,38195.42857142857
690,1941-08-25,1941,8,25,38221.857142857145
691,1941-08-26,1941,8,26,38248.28571428572
692,1941-08-27,1941,8,27,38274.71428571428
693,1941-08-28,1941,8,28,38301.142857142855
694,1941-08-29,1941,8,29,38327.57142857143
695,1941-09-01,1941,9,1,38354.0
696,1941-09-02,1941,9,2,38356.40909090909
697,1941-09-03,1941,9,3,38358.818181818184
698,1941-09-04,1941,9,4,38361.22727272727
699,1941-09-05,1941,9,5,38363.63636363636
700,1941-09-08,1941,9,8,38366.045454545456
701,1941-09-09,1941,9,9,38368.454545454544
702,1941-09-10,1941,9,10,38370.86363636364
703,1941-09-11,1941,9,11,38373.27272727273
704,1941-09-12,1941,9,12,38375.681818181816
705,1941-09-15,1941,9,15,38378.09090909091
706,1941-09-16,1941,9,16,38380.5
707,1941-09-17,1941,9,17,38382.90909090909
708,1941-09-18,1941,9,18,38385.318181818184
709,1941-09-19,1941,9,19,38387.72727272727
710,1941-09-22,1941,9,22,38390.13636363636
711,1941-09-23,1941,9,23,38392.545454545456
712,1941-09-24,1941,9,24,38394.954545454544
713,1941-09-25,1941,9,25,38397.36363636364
714,1941-09-26,1941,9,26,38399.77272727273
715,1941-09-29,1941,9,29,38402.181818181816
716,1941-09-30,1941,9,30,38404.59090909091
717,1941-10-01,1941,10,1,38407.0
718,1941-10-02,1941,10,2,38402.04347826087
719,1941-10-03,1941,10,3,38397.086956521736
720,1941-10-06,1941,10,6,38392.13043478261
721,1941-10-07,1941,10,7,38387.17391304348
722,1941-10-08,1941,10,8,38382.217391304344
723,1941-10-09,1941,10,9,38377.260869565216
724,1941-10-10,1941,10,10,38372.30434782609
725,1941-10-13,1941,10,13,38367.34782608696
726,1941-10-14,1941,10,14,38362.391304347824
727,1941-10-15,1941,10,15,38357.434782608696
728,1941-10-16,1941,10,16,38352.47826086957
729,1941-10-17,1941,10,17,38347.52173913043
730,1941-10-20,1941,10,20,38342.565217391304
731,1941-10-21,1941,10,21,38337.608695652176
732,1941-10-22,1941,10,22,38332.65217391304
733,1941-10-23,1941,10,23,38327.69565217391
734,1941-10-24,1941,10,24,38322.739130434784
735,1941-10-27,1941,10,27,38317.782608695656
736,1941-10-28,1941,10,28,38312.82608695652
737,1941-10-29,1941,10,29,38307.86956521739
738,1941-10-30,1941,10,30,38302.913043478264
739,1941-10-31,1941,10,31,38297.95652173913
740,1941-11-03,1941,11,3,38293.0
741,1941-11-04,1941,11,4,38305.75
742,1941-11-05,1941,11,5,38318.5
743,1941-11-06,1941,11,6,38331.25
744,1941-11-07,1941,11,7,38344.0
745,1941-11-10,1941,11,10,38356.75
746,1941-11-11,1941,11,11,38369.5
747,1941-11-12,1941,11,12,38382.25
748,1941-11-13,1941,11,13,38395.0
749,1941-11-14,1941,11,14,38407.75
750,1941-11-17,1941,11,17,38420.5
751,1941-11-18,1941,11,18,38433.25
752,1941-11-19,1941,11,19,38446.0
753,1941-11-20,1941,11,20,38458.75
754,1941-11-21,1941,11,21,38471.5
755,1941-11-24,1941,11,24,38484.25
756,1941-11-25,1941,11,25,38497.0
757,1941-11-26,1941,11,26,38509.75
758,1941-11-27,1941,11,27,38522.5
759,1941-11-28,1941,11,28,38535.25
760,1941-12-01,1941,12,1,38548.0
761,1941-12-02,1941,12,2,38511.391304347824
762,1941-12-03,1941,12,3,38474.782608695656
763,1941-12-04,1941,12,4,38438.17391304348
764,1941-12-05,1941,12,5,38401.565217391304
765,1941-12-08,1941,12,8,38364.95652173913
766,1941-12-09,1941,12,9,38328.34782608696
767,1941-12-10,1941,12,10,38291.739130434784
768,1941-12-11,1941,12,11,38255.13043478261
769,1941-12-12,1941,12,12,38218.52173913043
770,1941-12-15,1941,12,15,38181.913043478264
771,1941-12-16,1941,12,16,38145.30434782609
772,1941-12-17,1941,12,17,38108.69565217391
773,1941-12-18,1941,12,18,38072.086956521736
774,1941-12-19,1941,12,19,38035.47826086957
775,1941-12-22,1941,12,22,37998.86956521739
776,1941-12-23,1941,12,23,37962.260869565216
777,1941-12-24,1941,12,24,37925.65217391304
778,1941-12-25,1941,12,25,37889.04347826087
779,1941-12-26,1941,12,26,37852.434782608696
780,1941-12-29,1941,12,29,37815.82608695652
781,1941-12-30,1941,12,30,37779.217391304344
782,1941-12-31,1941,12,31,37742.608695652176
783,1942-01-01,1942,1,1,37706.0
784,1942-01-02,1942,1,2,37711.77272727273
785,1942-01-05,1942,1,5,37717.545454545456
786,1942-01-06,1942,1,6,37723.318181818184
787,1942-01-07,1942,1,7,37729.09090909091
788,1942-01-08,1942,1,8,37734.86363636364
789,1942-01-09,1942,1,9,37740.63636363636
790,1942-01-12,1942,1,12,37746.40909090909
791,1942-01-13,1942,1,13,37752.181818181816
792,1942-01-14,1942,1,14,37757.954545454544
793,1942-01-15,1942,1,15,37763.72727272727
794,1942-01-16,1942,1,16,37769.5
795,1942-01-19,1942,1,19,37775.27272727273
796,1942-01-20,1942,1,20,37781.045454545456
797,1942-01-21,1942,1,21,37786.818181818184
798,1942-01-22,1942,1,22,37792.59090909091
799,1942-01-23,1942,1,23,37798.36363636364
800,1942-01-26,1942,1,26,37804.13636363636
801,1942-01-27,1942,1,27,37809.90909090909
802,1942-01-28,1942,1,28,37815.681818181816
803,1942-01-29,1942,1,29,37821.454545454544
804,1942-01-30,1942,1,30,37827.22727272727
805,1942-02-02,1942,2,2,37833.0
806,1942-02-03,1942,2,3,37865.75
807,1942-02-04,1942,2,4,37898.5
808,1942-02-05,1942,2,5,37931.25
809,1942-02-06,1942,2,6,37964.0
810,1942-02-09,1942,2,9,37996.75
811,1942-02-10,1942,2,10,38029.5
812,1942-02-11,1942,2,11,38062.25
813,1942-02-12,1942,2,12,38095.0
814,1942-02-13,1942,2,13,38127.75
815,1942-02-16,1942,2,16,38160.5
816,1942-02-17,1942,2,17,38193.25
817,1942-02-18,1942,2,18,38226.0
818,1942-02-19,1942,2,19,38258.75
819,1942-02-20,1942,2,20,38291.5
820,1942-02-23,1942,2,23,38324.25
821,1942-02-24,1942,2,24,38357.0
822,1942-02-25,1942,2,25,38389.75
823,1942-02-26,1942,2,26,38422.5
824,1942-02-27,1942,2,27,38455.25
825,1942-03-02,1942,3,2,38488.0
826,1942-03-03,1942,3,3,38517.545454545456
827,1942-03-04,1942,3,4,38547.09090909091
828,1942-03-05,1942,3,5,38576.63636363636
829,1942-03-06,1942,3,6,38606.181818181816
830,1942-03-09,1942,3,9,38635.72727272727
831,1942-03-10,1942,3,10,38665.27272727273
832,1942-03-11,1942,3,11,38694.818181818184
833,1942-03-12,1942,3,12,38724.36363636364
834,1942-03-13,1942,3,13,38753.90909090909
835,1942-03-16,1942,3,16,38783.454545454544
836,1942-03-17,1942,3,17,38813.0
837,1942-03-18,1942,3,18,38842.545454545456
838,1942-03-19,1942,3,19,38872.09090909091
839,1942-03-20,1942,3,20,38901.63636363636
840,1942-03-23,1942,3,23,38931.181818181816
841,1942-03-24,1942,3,24,38960.72727272727
842,1942-03-25,1942,3,25,38990.27272727273
843,1942-03-26,1942,3,26,39019.818181818184
844,1942-03-27,1942,3,27,39049.36363636364
845,1942-03-30,1942,3,30,39078.90909090909
846,1942-03-31,1942,3,31,39108.454545454544
847,1942-04-01,1942,4,1,39138.0
848,1942-04-02,1942,4,2,39162.90909090909
849,1942-04-03,1942,4,3,39187.818181818184
850,1942-04-06,1942,4,6,39212.72727272727
851,1942-04-07,1942,4,7,39237.63636363636
852,1942-04-08,1942,4,8,39262.545454545456
853,1942-04-09,1942,4,9,39287.454545454544
854,1942-04-10,1942,4,10,39312.36363636364
855,1942-04-13,1942,4,13,39337.27272727273
856,1942-04-14,1942,4,14,39362.181818181816
857,1942-04-15,1942,4,15,39387.09090909091
858,1942-04-16,1942,4,16,39412.0
859,1942-04-17,1942,4,17,39436.90909090909
860,1942-04-20,1942,4,20,39461.818181818184
861,1942-04-21,1942,4,21,39486.72727272727
862,1942-04-22,1942,4,22,39511.63636363636
863,1942-04-23,1942,4,23,39536.545454545456
864,1942-04-24,1942,4,24,39561.454545454544
865,1942-04-27,1942,4,27,39586.36363636364
866,1942-04-28,1942,4,28,39611.27272727273
867,1942-04-29,1942,4,29,39636.181818181816
868,1942-04-30,1942,4,30,39661.09090909091
869,1942-05-01,1942,5,1,39686.0
870,1942-05-04,1942,5,4,39709.142857142855
871,1942-05-05,1942,5,5,39732.28571428572
872,1942-05-06,1942,5,6,39755.42857142857
873,1942-05-07,1942,5,7,39778.57142857143
874,1942-05-08,1942,5,8,39801.71428571428
875,1942-05-11,1942,5,11,39824.857142857145
876,1942-05-12,1942,5,12,39848.0
877,1942-05-13,1942,5,13,39871.142857142855
878,1942-05-14,1942,5,14,39894.28571428572
879,1942-05-15,1942,5,15,39917.42857142857
880,1942-05-18,1942,5,18,39940.57142857143
881,1942-05-19,1942,5,19,39963.71428571428
882,1942-05-20,1942,5,20,39986.857142857145
883,1942-05-21,1942,5,21,40010.0
884,1942-05-22,1942,5,22,40033.142857142855
885,1942-05-25,1942,5,25,40056.28571428572
886,1942-05-26,1942,5,26,40079.42857142857
887,1942-05-27,1942,5,27,40102.57142857143
888,1942-05-28,1942,5,28,40125.71428571428
889,1942-05-29,1942,5,29,40148.857142857145
890,1942-06-01,1942,6,1,40172.0
891,1942-06-02,1942,6,2,40192.59090909091
892,1942-06-03,1942,6,3,40213.181818181816
893,1942-06-04,1942,6,4,40233.77272727273
894,1942-06-05,1942,6,5,40254.36363636364
895,1942-06-08,1942,6,8,40274.954545454544
896,1942-06-09,1942,6,9,40295.545454545456
897,1942-06-10,1942,6,10,40316.13636363636
898,1942-06-11,1942,6,11,40336.72727272727
899,1942-06-12,1942,6,12,40357.318181818184
900,1942-06-15,1942,6,15,40377.90909090909
901,1942-06-16,1942,6,16,40398.5
902,1942-06-17,1942,6,17,40419.09090909091
903,1942-06-18,1942,6,18,40439.681818181816
904,1942-06-19,1942,6,19,40460.27272727273
905,1942-06-22,1942,6,22,40480.86363636364
906,1942-06-23,1942,6,23,40501.454545454544
907,1942-06-24,1942,6,24,40522.045454545456
908,1942-06-25,1942,6,25,40542.63636363636
909,1942-06-26,1942,6,26,40563.22727272727
910,1942-06-29,1942,6,29,40583.818181818184
911,1942-06-30,1942,6,30,40604.40909090909
912,1942-07-01,1942,7,1,40625.0
913,1942-07-02,1942,7,2,40651.13043478261
914,1942-07-03,1942,7,3,40677.260869565216
915,1942-07-06,1942,7,6,40703.391304347824
916,1942-07-07,1942,7,7,40729.52173913043
917,1942-07-08,1942,7,8,40755.65217391304
918,1942-07-09,1942,7,9,40781.782608695656
919,1942-07-10,1942,7,10,40807.913043478264
920,1942-07-13,1942,7,13,40834.04347826087
921,1942-07-14,1942,7,14,40860.17391304348
922,1942-07-15,1942,7,15,40886.30434782609
923,1942-07-16,1942,7,16,40912.434782608696
924,1942-07-17,1942,7,17,40938.565217391304
925,1942-07-20,1942,7,20,40964.69565217391
926,1942-07-21,1942,7,21,40990.82608695652
927,1942-07-22,1942,7,22,41016.95652173913
928,1942-07-23,1942,7,23,41043.086956521736
929,1942-07-24,1942,7,24,41069.217391304344
930,1942-07-27,1942,7,27,41095.34782608696
931,1942-07-28,1942,7,28,41121.47826086957
932,1942-07-29,1942,7,29,41147.608695652176
933,1942-07-30,1942,7,30,41173.739130434784
934,1942-07-31,1942,7,31,41199.86956521739
935,1942-08-03,1942,8,3,41226.0
936,1942-08-04,1942,8,4,41246.80952380953
937,1942-08-05,1942,8,5,41267.619047619046
938,1942-08-06,1942,8,6,41288.42857142857
939,1942-08-07,1942,8,7,41309.23809523809
940,1942-08-10,1942,8,10,41330.04761904762
941,1942-08-11,1942,8,11,41350.857142857145
942,1942-08-12,1942,8,12,41371.666666666664
943,1942-08-13,1942,8,13,41392.47619047619
944,1942-08-14,1942,8,14,41413.28571428572
945,1942-08-17,1942,8,17,41434.09523809524
946,1942-08-18,1942,8,18,41454.90476190476
947,1942-08-19,1942,8,19,41475.71428571428
948,1942-08-20,1942,8,20,41496.52380952381
949,1942-08-21,1942,8,21,41517.333333333336
950,1942-08-24,1942,8,24,41538.142857142855
951,1942-08-25,1942,8,25,41558.95238095238
952,1942-08-26,1942,8,26,41579.76190476191
953,1942-08-27,1942,8,27,41600.57142857143
954,1942-08-28,1942,8,28,41621.380952380954
955,1942-08-31,1942,8,31,41642.19047619047
956,1942-09-01,1942,9,1,41663.0
957,1942-09-02,1942,9,2,41670.681818181816
958,1942-09-03,1942,9,3,41678.36363636364
959,1942-09-04,1942,9,4,41686.045454545456
960,1942-09-07,1942,9,7,41693.72727272727
961,1942-09-08,1942,9,8,41701.40909090909
962,1942-09-09,1942,9,9,41709.09090909091
963,1942-09-10,1942,9,10,41716.77272727273
964,1942-09-11,1942,9,11,41724.454545454544
965,1942-09-14,1942,9,14,41732.13636363636
966,1942-09-15,1942,9,15,41739.818181818184
967,1942-09-16,1942,9,16,41747.5
968,1942-09-17,1942,9,17,41755.181818181816
969,1942-09-18,1942,9,18,41762.86363636364
970,1942-09-21,1942,9,21,41770.545454545456
971,1942-09-22,1942,9,22,41778.22727272727
972,1942-09-23,1942,9,23,41785.90909090909
973,1942-09-24,1942,9,24,41793.59090909091
974,1942-09-25,1942,9,25,41801.27272727273
975,1942-09-28,1942,9,28,41808.954545454544
976,1942-09-29,1942,9,29,41816.63636363636
977,1942-09-30,1942,9,30,41824.318181818184
978,1942-10-01,1942,10,1,41832.0
979,1942-10-02,1942,10,2,41833.40909090909
980,1942-10-05,1942,10,5,41834.818181818184
981,1942-10-06,1942,10,6,41836.22727272727
982,1942-10-07,1942,10,7,41837.63636363636
983,1942-10-08,1942,10,8,41839.045454545456
984,1942-10-09,1942,10,9,41840.454545454544
985,1942-10-12,1942,10,12,41841.86363636364
986,1942-10-13,1942,10,13,41843.27272727273
987,1942-10-14,1942,10,14,41844.681818181816
988,1942-10-15,1942,10,15,41846.09090909091
989,1942-10-16,1942,10,16,41847.5
990,1942-10-19,1942,10,19,41848.90909090909
991,1942-10-20,1942,10,20,41850.318181818184
992,1942-10-21,1942,10,21,41851.72727272727
993,1942-10-22,1942,10,22,41853.13636363636
994,1942-10-23,1942,10,23,41854.545454545456
995,1942-10-26,1942,10,26,41855.954545454544
996,1942-10-27,1942,10,27,41857.36363636364
997,1942-10-28,1942,10,28,41858.77272727273
998,1942-10-29,1942,10,29,41860.181818181816
999,1942-10-30,1942,10,30,41861.59090909091
1000,1942-11-02,1942,11,2,41863.0
1001,1942-11-03,1942,11,3,41884.857142857145
1002,1942-11-04,1942,11,4,41906.71428571428
1003,1942-11-05,1942,11,5,41928.57142857143
1004,1942-11-06,1942,11,6,41950.42857142857
1005,1942-11-09,1942,11,9,41972.28571428572
1006,1942-11-10,1942,11,10,41994.142857142855
1007,1942-11-11,1942,11,11,42016.0
1008,1942-11-12,1942,11,12,42037.857142857145
1009,1942-11-13,1942,11,13,42059.71428571428
1010,1942-11-16,1942,11,16,42081.57142857143
1011,1942-11-17,1942,11,17,42103.42857142857
1012,1942-11-18,1942,11,18,42125.28571428572
1013,1942-11-19,1942,11,19,42147.142857142855
1014,1942-11-20,1942,11,20,42169.0
1015,1942-11-23,1942,11,23,42190.857142857145
1016,1942-11-24,1942,11,24,42212.71428571428
1017,1942-11-25,1942,11,25,42234.57142857143
1018,1942-11-26,1942,11,26,42256.42857142857
1019,1942-11-27,1942,11,27,42278.28571428572
1020,1942-11-30,1942,11,30,42300.142857142855
1021,1942-12-01,1942,12,1,42322.0
1022,1942-12-02,1942,12,2,42289.65217391304
1023,1942-12-03,1942,12,3,42257.30434782609
1024,1942-12-04,1942,12,4,42224.95652173913
1025,1942-12-07,1942,12,7,42192.608695652176
1026,1942-12-08,1942,12,8,42160.260869565216
1027,1942-12-09,1942,12,9,42127.913043478264
1028,1942-12-10,1942,12,10,42095.565217391304
1029,1942-12-11,1942,12,11,42063.217391304344
1030,1942-12-14,1942,12,14,42030.86956521739
1031,1942-12-15,1942,12,15,41998.52173913043
1032,1942-12-16,1942,12,16,41966.17391304348
1033,1942-12-17,1942,12,17,41933.82608695652
1034,1942-12-18,1942,12,18,41901.47826086957
1035,1942-12-21,1942,12,21,41869.13043478261
1036,1942-12-22,1942,12,22,41836.782608695656
1037,1942-12-23,1942,12,23,41804.434782608696
1038,1942-12-24,1942,12,24,41772.086956521736
1039,1942-12-25,1942,12,25,41739.739130434784
1040,1942-12-28,1942,12,28,41707.391304347824
1041,1942-12-29,1942,12,29,41675.04347826087
1042,1942-12-30,1942,12,30,41642.69565217391
1043,1942-12-31,1942,12,31,41610.34782608696
1044,1943-01-01,1943,1,1,41578.0
1045,1943-01-04,1943,1,4,41589.04761904762
1046,1943-01-05,1943,1,5,41600.09523809524
1047,1943-01-06,1943,1,6,41611.142857142855
1048,1943-01-07,1943,1,7,41622.19047619047
1049,1943-01-08,1943,1,8,41633.23809523809
1050,1943-01-11,1943,1,11,41644.28571428572
1051,1943-01-12,1943,1,12,41655.333333333336
1052,1943-01-13,1943,1,13,41666.380952380954
1053,1943-01-14,1943,1,14,41677.42857142857
1054,1943-01-15,1943,1,15,41688.47619047619
1055,1943-01-18,1943,1,18,41699.52380952381
1056,1943-01-19,1943,1,19,41710.57142857143
1057,1943-01-20,1943,1,20,41721.619047619046
1058,1943-01-21,1943,1,21,41732.666666666664
1059,1943-01-22,1943,1,22,41743.71428571428
1060,1943-01-25,1943,1,25,41754.76190476191
1061,1943-01-26,1943,1,26,41765.80952380953
1062,1943-01-27,1943,1,27,41776.857142857145
1063,1943-01-28,1943,1,28,41787.90476190476
1064,1943-01-29,1943,1,29,41798.95238095238
1065,1943-02-01,1943,2,1,41810.0
1066,1943-02-02,1943,2,2,41830.3
1067,1943-02-03,1943,2,3,41850.6
1068,1943-02-04,1943,2,4,41870.9
1069,1943-02-05,1943,2,5,41891.2
1070,1943-02-08,1943,2,8,41911.5
1071,1943-02-09,1943,2,9,41931.8
1072,1943-02-10,1943,2,10,41952.1
1073,1943-02-11,1943,2,11,41972.4
1074,1943-02-12,1943,2,12,41992.7
1075,1943-02-15,1943,2,15,42013.0
1076,1943-02-16,1943,2,16,42033.3
1077,1943-02-17,1943,2,17,42053.6
1078,1943-02-18,1943,2,18,42073.9
1079,1943-02-19,1943,2,19,42094.2
1080,1943-02-22,1943,2,22,42114.5
1081,1943-02-23,1943,2,23,42134.8
1082,1943-02-24,1943,2,24,42155.1
1083,1943-02-25,1943,2,25,42175.4
1084,1943-02-26,1943,2,26,42195.7
1085,1943-03-01,1943,3,1,42216.0
1086,1943-03-02,1943,3,2,42228.65217391304
1087,1943-03-03,1943,3,3,42241.30434782609
1088,1943-03-04,1943,3,4,42253.95652173913
1089,1943-03-05,1943,3,5,42266.608695652176
1090,1943-03-08,1943,3,8,42279.260869565216
1091,1943-03-09,1943,3,9,42291.913043478264
1092,1943-03-10,1943,3,10,42304.565217391304
1093,1943-03-11,1943,3,11,42317.217391304344
1094,1943-03-12,1943,3,12,42329.86956521739
1095,1943-03-15,1943,3,15,42342.52173913043
